154.77487930723663,101.98438826957252
154.35186843186614,101.09143712759018
153.78188355312497,100.26656248778104
153.08901562499997,99.542375
152.30659943085908,98.93656179189682
151.43248033761978,98.43533308029174
150.50279164365676,98.05094870346784
149.54679921566787,97.7823464928195
148.56818669428674,97.61999619942904
147.56652764166145,97.55922273725271
146.56603424185514,97.59798528146743
145.57700045615434,97.73121345281601
144.60832332018762,97.95360032051802
143.65379667594934,98.2648067157343
142.72473334354157,98.66217678141595
141.84772978717086,99.13611720490456
141.01773359727858,99.68946430397033
140.24421682119367,100.31890307426451
139.53741596370932,101.02009680867195
139.00886966258284,101.59832703852652
139.38997177166954,100.66884464655445
139.8454571741159,99.77838633763743
140.37143484404834,98.9250121812648
140.95547532398078,98.11683945963858
141.5994360171454,97.33993312330172
142.2797029569475,96.61032982297615
142.99750461550892,95.91358098357543
143.7460281765228,95.24558891946451
144.50817130290028,94.610578375475
145.28705105599013,93.9956442131102
146.08668009263275,93.38895560336113
146.88995905113964,92.79474086019397
147.70055140272768,92.20123139879992
148.50081178091745,91.6120584203191
149.30369264670935,91.00762175355804
150.09022250131062,90.3909044549684
150.8604449611207,89.74895369281481
151.5942979620071,89.08383499352261
152.29667367917298,88.37272133898735
152.9578921630727,87.59822265769168
153.53246060021962,86.78602099743485
154.0184569739699,85.909715788126
154.39000196475533,84.97963375613094
154.6311144586233,84.01075245888903
154.73795531079915,83.02408542570471
154.72987072689259,82.03386983808387
154.64417261564452,81.03870376494712
154.47194577329242,80.04564412786182
154.20687389438189,79.08515234468527
153.8364679159779,78.15458734452376
153.35997439017237,77.28204991155303
152.7657014595944,76.46821412084601
152.06973260939213,75.74731856472232
151.28795490568874,75.13323746860027
150.42943097837698,74.62737598620936
149.51664926175863,74.23540383056736
148.54907850478867,73.95087235504202
147.56474275752936,73.77780515643556
146.5635846366882,73.70830388641356
145.5714096508352,73.73789034607819
144.58688499995318,73.8616735406965
143.59624780273435,74.08339599609374
142.65151276903188,74.39272374651975
141.72864913302658,74.80024066269397
140.8775413463637,75.28823331789671
140.0600600409135,75.89002671824394
139.3378371204063,76.57810796277224
138.71906344908507,77.35844899025162
138.2290507528828,78.21867050920612
137.88015009599923,79.16646390020846
137.7004371286826,80.13580363919026
137.68159506871456,81.14011573997698
137.8178350904537,82.14278004337659
137.9759294150006,82.2655003798492
138.2100026782751,81.30035022759436
138.7101818823963,80.43109771856665
139.42696815912421,79.74345764282346
140.30925722408293,79.26184160804746
141.27678333492574,79.01502146193384
142.2627774723768,79.01452606892585
143.21940800273416,79.28024588131903
144.05453812110423,79.82718905186653
144.66947662399895,80.6164207384102
145.02215201568603,81.5492479095459
145.14495546419917,82.53605595609545
145.04602778244015,83.52324244604257
144.69314169168473,84.46396193176786
144.17313133192062,85.3096743872473
143.54555243539812,86.0867969640372
142.84623706054685,86.81765264368056
142.12643645048138,87.4933342851633
141.36637545633315,88.16086595517675
140.60059241533278,88.80886422394123
139.8453964858055,89.43933858895022
139.07709390115735,90.08456776851693
138.3152254269719,90.73959506557637
137.56972801965475,91.40668495009851
136.84982617187498,92.0879003639221
136.1473086209297,92.80287295121606
135.48084698867797,93.54617690788953
134.84561581420897,94.33995554620026
134.2817235856056,95.14930819973628
133.7718446726799,96.01670843635591
133.3408529858589,96.92590649112219
133.00615408706662,97.856695549421
132.76619034719465,98.83306563417332
132.63363228112456,99.81947857093286
132.60481466102598,100.81888382673262
132.65653429198264,101.82270577603578
132.78394914928074,102.81559781568498
132.9919317579567,103.79245190414039
133.28378571438788,104.74939321273564
133.65165221036594,105.66348273855542
134.10141601252553,106.55723611360786
134.61872017505763,107.41341322209685
135.19559541006757,108.2379068710869
135.80925329017637,109.0214894709587
136.4613047389984,109.78990921449662
137.12610925483702,110.5367335104942
137.790726316452,111.27261078882216
138.45555580069495,112.0235871346509
139.09293834212423,112.78558024009315
139.70074873137472,113.58623701268434
140.25102014932034,114.42219551158695
140.72912617492673,115.3054914512634
141.11355926637722,116.2286474603554
141.39122135925294,117.17820096206664
141.56477251920103,118.17805391169338
141.62865842628477,119.15988142728804
141.5973852996826,120.16285394668579
141.4366025977135,121.15285056972503
141.01850525877623,122.05708575643598
140.41219196814296,122.83885104835032
139.644455078125,123.48472265625
138.7526471795663,123.94674193452298
137.78319381290675,124.18792110311983
136.78801320769335,124.21510777641505
135.79810410045087,124.16002456703781
134.79417148511695,124.03694141148542
133.8252637745887,123.84229541131853
132.86415576662938,123.56078979090275
131.92399155893736,123.1812437515743
131.05702841949466,122.71762632751462
130.22644408467227,122.1437795160301
129.47427621885458,121.48296245161117
128.80721112859248,120.74994111084936
128.21040945096314,119.93902812740205
127.69472621348152,119.0808505456089
127.25047815267345,118.18458308692881
126.8686092228722,117.25877517368272
126.54066882066245,116.31137296046687
126.26297601032257,115.36520103263854
126.01934922902474,114.39646425382419
